,code,type,team,player,x,y,minute,second,period,match,team_name,player_name,outcome,phase,tipo.1,end_x,end_y,extra
1533,1,pass,1564,469402,28.8,28.2,91,55,2,2372222,Almería,Edgar González,1,0,0,38.6,38.5,0
1534,1,pass,1564,476412,37.3,40.1,91,59,2,2372222,Almería,Dion Lopy,1,0,0,40.2,60.8,0
1535,1,pass,1564,195457,48.5,51.6,92,4,2,2372222,Almería,Melero,1,0,0,42.2,31.8,0
1536,1,pass,1564,469402,42.2,31.6,92,6,2,2372222,Almería,Edgar González,1,0,0,56.7,4.7,0
1537,1,pass,1564,562720,57.5,5.0,92,9,2,2372222,Almería,Marc Pubill,1,0,0,61.6,23.7,0
1538,1,failed_pass,1564,195457,63.1,24.1,92,11,2,2372222,Almería,Melero,0,0,0,70.2,24.9,0
1539,8,cut_pass,184,178424,33.0,80.8,92,13,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,0.0,0.0,0
1540,61,touched_ball,1564,195457,64.2,26.1,92,13,2,2372222,Almería,Melero,0,0,0,0.0,0.0,0
1541,49,ball_recovery,184,178424,33.1,75.4,92,14,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,0.0,0.0,0
1542,1,pass,184,178424,40.5,68.3,92,16,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,36.3,50.0,0
1543,3,dribble_successful,184,94756,54.8,44.3,92,20,2,2372222,Rayo Vallecano,Salvi Sánchez,1,0,0,0.0,0.0,0
1544,45,dribble_received,1564,476412,45.2,55.7,92,20,2,2372222,Almería,Dion Lopy,0,0,0,0.0,0.0,0
1545,4,foul_received,184,94756,60.8,44.0,92,22,2,2372222,Rayo Vallecano,Salvi Sánchez,1,0,152,0.0,0.0,0
1546,4,foul_committed,1564,220871,39.2,56.0,92,22,2,2372222,Almería,Sergio Akieme,0,0,152,0.0,0.0,0
1547,1,pass,184,441175,63.0,40.4,92,59,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,60.0,22.8,0
1548,4,foul_received,184,434078,59.4,23.6,93,5,2,2372222,Rayo Vallecano,Isi Palazón,1,0,152,0.0,0.0,265
1549,4,foul_committed,1564,432838,40.6,76.4,93,5,2,2372222,Almería,Luis Suárez,0,0,152,0.0,0.0,265
1550,1,pass,184,89399,64.6,22.3,93,42,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,66.9,6.7,0
1551,4,foul_received,184,97624,63.8,4.8,93,45,2,2372222,Rayo Vallecano,Iván Balliu,1,0,152,0.0,0.0,265
1552,4,foul_committed,1564,432838,36.2,95.2,93,45,2,2372222,Almería,Luis Suárez,0,0,152,0.0,0.0,265
1553,1,pass,184,97624,58.7,7.1,94,9,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,41.2,19.6,0
1554,1,pass,184,89399,38.8,25.2,94,10,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,15.8,48.0,0
1555,1,failed_pass,184,94878,14.7,48.7,94,13,2,2372222,Rayo Vallecano,Stole Dimitrievski,0,0,0,68.8,36.6,0
1556,1,failed_pass,1564,210977,37.1,69.3,94,16,2,2372222,Almería,Srdjan Babic,0,0,0,52.5,54.8,0
1557,44,aerial_duel,184,587592,46.2,42.2,94,18,2,2372222,Rayo Vallecano,Diego Méndez,1,0,0,0.0,0.0,0
1558,44,aerial_duel,1564,132161,53.8,57.8,94,18,2,2372222,Almería,Adri Embarba,0,0,0,0.0,0.0,0
1559,1,pass,184,587592,44.7,40.6,94,18,2,2372222,Rayo Vallecano,Diego Méndez,1,0,0,56.6,58.8,0
1560,1,failed_pass,184,498444,56.9,56.9,94,20,2,2372222,Rayo Vallecano,Pep Chavarría,0,0,0,66.9,44.0,0
1561,49,ball_recovery,1564,210977,34.7,61.1,94,22,2,2372222,Almería,Srdjan Babic,1,0,0,0.0,0.0,0
1562,1,pass,1564,210977,34.7,61.1,94,22,2,2372222,Almería,Srdjan Babic,1,0,0,32.9,29.7,0
1563,1,pass,1564,469402,35.6,25.0,94,29,2,2372222,Almería,Edgar González,1,0,0,33.9,53.9,0
1564,1,pass,1564,210977,35.9,60.2,94,34,2,2372222,Almería,Srdjan Babic,1,0,0,63.7,9.4,0
1565,1,pass,1564,493344,65.1,10.1,94,40,2,2372222,Almería,Sergio Arribas,1,0,0,69.2,19.8,0
1566,1,pass,1564,132161,69.2,19.8,94,41,2,2372222,Almería,Adri Embarba,1,0,0,65.3,9.8,0
1567,1,failed_pass,1564,493344,71.4,12.3,94,44,2,2372222,Almería,Sergio Arribas,0,0,0,101.0,32.2,0
1568,5,ball_out,184,441175,0.0,65.0,94,48,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,346,0.0,0.0,0
1569,5,ball_out,1564,493344,100.0,35.0,94,48,2,2372222,Almería,Sergio Arribas,0,0,346,0.0,0.0,0
